287707,egco2,18.51,,,,egco2,18.93
288887,egco2,18.51,,,,egco2,19.21
290073,egco2,19.63,,,,egco2,19.21
291249,egco2,18.93,,,,egco2,18.79
292431,egco2,19.49,,,,egco2,19.35
293611,egco2,20.06,,,,egco2,20.06
294794,egco2,18.93,,,,egco2,19.77
295975,egco2,20.06,,,,egco2,18.79
297156,egco2,20.06,,,,egco2,19.63
298338,egco2,21.32,,,,egco2,18.79
299518,egco2,21.6,,,,egco2,19.63
300706,egco2,20.62,,,,egco2,19.35
301881,egco2,20.76,,,,egco2,19.77
303063,egco2,22.02,,,,egco2,19.77
304243,egco2,22.02,,,,egco2,20.9
305425,egco2,22.02,,,,egco2,20.48
306608,egco2,21.88,,,,egco2,19.91
307787,egco2,21.74,,,,egco2,20.06
308970,egco2,23.15,,,,egco2,19.91
310150,egco2,22.02,,,,egco2,19.49
311341,egco2,22.72,,,,egco2,20.48
312512,egco2,22.86,,,,egco2,21.04
313695,egco2,22.44,,,,egco2,19.49
314875,egco2,23.15,,,,egco2,19.49
316057,egco2,24.13,,,,egco2,20.2
317238,egco2,24.27,,,,egco2,19.49
318420,egco2,24.97,,,,egco2,20.2
319600,egco2,25.39,,,,egco2,20.06
320783,egco2,24.97,,,,egco2,20.06
321976,egco2,24.97,,,,egco2,21.32
323145,egco2,24.97,,,,egco2,20.48
324325,egco2,25.96,,,,egco2,19.21
325508,egco2,25.11,,,,egco2,20.76
326689,egco2,25.82,,,,egco2,19.49
327870,egco2,24.97,,,,egco2,18.37
329050,egco2,26.24,,,,egco2,19.77
330232,egco2,25.82,,,,egco2,19.35
331413,egco2,24.83,,,,egco2,20.06
332596,egco2,24.69,,,,egco2,20.2
333775,egco2,24.69,,,,egco2,20.48
334958,egco2,24.27,,,,egco2,20.06
336138,egco2,24.69,,,,egco2,19.77
337325,egco2,24.97,,,,egco2,19.77
338500,egco2,23.85,,,,egco2,19.21
339683,egco2,24.41,,,,egco2,20.34
340862,egco2,23.29,,,,egco2,20.34
342045,egco2,23.85,,,,egco2,19.07
343225,egco2,24.41,,,,egco2,19.77
344408,egco2,22.86,,,,egco2,20.2
345588,egco2,22.86,,,,egco2,19.49
346771,egco2,23.15,,,,egco2,19.77
347959,egco2,23.29,,,,egco2,18.23
349133,egco2,22.3,,,,egco2,19.63
350313,egco2,22.02,,,,egco2,19.35
351496,egco2,22.16,,,,egco2,19.49
352675,egco2,21.46,,,,egco2,19.49
353858,egco2,21.32,,,,egco2,19.77
355039,egco2,21.18,,,,egco2,19.77
356220,egco2,19.91,,,,egco2,20.9
357401,egco2,21.46,,,,egco2,19.77
358594,egco2,20.2,,,,egco2,20.48
359763,egco2,21.74,,,,egco2,22.02
360946,egco2,21.18,,,,egco2,21.32
362126,egco2,20.62,,,,egco2,19.77
363309,egco2,20.48,,,,egco2,20.9
364488,egco2,20.76,,,,egco2,19.77
365671,egco2,21.32,,,,egco2,20.62
366852,egco2,20.62,,,,egco2,20.76
368031,egco2,20.2,,,,egco2,20.76
369214,egco2,20.2,,,,egco2,21.32
370394,egco2,20.62,,,,egco2,20.48
371576,egco2,21.04,,,,egco2,20.76
372756,egco2,18.51,,,,egco2,20.62
373943,egco2,18.93,,,,egco2,19.91
375121,egco2,20.48,,,,egco2,19.77
376301,egco2,20.2,,,,egco2,20.48
377484,egco2,20.06,,,,egco2,20.2
378664,egco2,20.06,,,,egco2,20.48
379846,egco2,20.06,,,,egco2,19.77
381027,egco2,20.9,,,,egco2,19.91
382209,egco2,18.93,,,,egco2,19.77
383389,egco2,19.77,,,,egco2,20.06
384577,egco2,20.48,,,,egco2,19.77
385752,egco2,20.06,,,,egco2,20.48
386934,egco2,20.76,,,,egco2,18.51
388114,egco2,20.9,,,,egco2,19.77
389295,egco2,19.63,,,,egco2,19.77
390476,egco2,20.62,,,,egco2,18.51
391657,egco2,20.76,,,,egco2,20.2
392840,egco2,20.9,,,,egco2,19.49
394019,egco2,21.04,,,,egco2,19.77
395212,egco2,21.04,,,,egco2,19.91
396382,egco2,21.32,,,,egco2,19.21
397564,egco2,20.2,,,,egco2,19.77
398744,egco2,20.06,,,,egco2,20.62
399927,egco2,19.63,,,,egco2,19.63
401107,egco2,20.76,,,,egco2,20.2
402289,egco2,20.62,,,,egco2,19.07
403470,egco2,19.91,,,,egco2,19.21
404653,egco2,20.62,,,,egco2,18.93
405832,egco2,19.35,,,,egco2,19.07
407015,egco2,20.06,,,,egco2,19.49
408195,egco2,19.35,,,,egco2,18.93
409377,egco2,19.49,,,,egco2,20.34
410561,egco2,19.77,,,,egco2,19.49
411740,egco2,20.06,,,,egco2,18.79
412919,egco2,19.77,,,,egco2,19.91
414102,egco2,19.77,,,,egco2,19.77
415283,egco2,20.06,,,,egco2,19.49
416464,egco2,20.48,,,,egco2,19.21
417645,egco2,19.77,,,,egco2,19.77
418828,egco2,19.21,,,,egco2,19.21
420007,egco2,19.63,,,,egco2,19.77
421196,egco2,20.48,,,,egco2,19.77
422370,egco2,19.07,,,,egco2,19.91
423553,egco2,19.63,,,,egco2,19.91
424732,egco2,19.49,,,,egco2,21.04
425915,egco2,18.23,,,,egco2,19.77
427095,egco2,19.63,,,,egco2,19.77
428277,egco2,21.04,,,,egco2,20.62
429458,egco2,20.9,,,,egco2,20.2
430640,egco2,21.32,,,,egco2,20.2
431832,egco2,20.2,,,,egco2,20.34
433003,egco2,19.77,,,,egco2,19.77
434183,egco2,21.04,,,,egco2,20.06
435365,egco2,19.35,,,,egco2,19.49
436545,egco2,20.06,,,,egco2,21.18
437728,egco2,20.48,,,,egco2,19.91
438907,egco2,20.06,,,,egco2,20.2
440090,egco2,19.77,,,,egco2,19.49
441271,egco2,19.49,,,,egco2,20.06
442466,egco2,20.34,,,,egco2,20.62
443633,egco2,20.48,,,,egco2,19.21
444815,egco2,19.49,,,,egco2,19.49
445996,egco2,19.49,,,,egco2,19.91
447179,egco2,19.07,,,,egco2,19.77
448358,egco2,20.2,,,,egco2,20.34
449541,egco2,19.07,,,,egco2,19.91
450720,egco2,19.07,,,,egco2,20.48
451903,egco2,19.21,,,,egco2,19.77
453083,egco2,18.51,,,,egco2,21.18
454265,egco2,19.49,,,,egco2,19.63
455445,egco2,19.63,,,,egco2,20.06
456628,egco2,19.07,,,,egco2,19.77
457815,egco2,19.77,,,,egco2,20.06
458990,egco2,20.2,,,,egco2,20.06
460171,egco2,20.34,,,,egco2,20.2
461352,egco2,18.93,,,,egco2,20.62
462533,egco2,19.91,,,,egco2,20.06
463715,egco2,19.77,,,,egco2,20.06
464898,egco2,19.77,,,,egco2,21.04
466078,egco2,20.06,,,,egco2,20.48
467260,egco2,19.07,,,,egco2,20.2
468449,egco2,19.77,,,,egco2,19.77
469622,egco2,19.21,,,,egco2,19.21
470803,egco2,19.77,,,,egco2,20.06
471986,egco2,19.07,,,,egco2,18.79
473165,egco2,20.06,,,,egco2,20.06
474348,egco2,20.06,,,,egco2,20.34
475528,egco2,18.65,,,,egco2,19.77
476710,egco2,19.77,,,,egco2,20.48
477890,egco2,20.2,,,,egco2,19.77
479083,egco2,20.06,,,,egco2,20.48
480252,egco2,19.77,,,,egco2,19.21
481435,egco2,20.9,,,,egco2,19.21
482615,egco2,20.62,,,,egco2,19.49
483798,egco2,19.77,,,,egco2,19.21
484977,egco2,20.48,,,,egco2,19.35
486160,egco2,19.77,,,,egco2,19.77
487341,egco2,20.06,,,,egco2,20.06
488522,egco2,20.2,,,,egco2,19.21
489703,egco2,20.2,,,,egco2,20.48
490885,egco2,20.62,,,,egco2,19.91
492065,egco2,20.2,,,,egco2,20.2
493248,egco2,21.18,,,,egco2,20.2
494432,egco2,19.49,,,,egco2,19.77
495610,egco2,20.62,,,,egco2,19.49
496790,egco2,19.49,,,,egco2,19.21
497973,egco2,20.06,,,,egco2,19.77
499152,egco2,20.48,,,,egco2,19.21
500335,egco2,20.34,,,,egco2,17.81
501515,egco2,20.9,,,,egco2,19.63
502697,egco2,20.48,,,,egco2,20.34
503878,egco2,20.06,,,,egco2,19.77
505066,egco2,19.77,,,,egco2,19.49
506241,egco2,20.2,,,,egco2,20.06
507422,egco2,20.76,,,,egco2,18.93
508603,egco2,18.09,,,,egco2,18.93
509785,egco2,20.06,,,,egco2,20.06
510965,egco2,18.93,,,,egco2,19.77
512147,egco2,19.49,,,,egco2,20.2
513328,egco2,19.77,,,,egco2,19.49
514510,egco2,20.2,,,,egco2,19.49
515701,egco2,19.77,,,,egco2,20.62
516873,egco2,18.23,,,,egco2,19.63
518052,egco2,20.2,,,,egco2,19.63
519235,egco2,20.9,,,,egco2,20.62
520415,egco2,19.91,,,,egco2,20.06
521597,egco2,20.2,,,,egco2,20.34
522780,egco2,21.32,,,,egco2,19.77
523960,egco2,19.77,,,,egco2,20.62
525143,egco2,19.49,,,,egco2,19.77
526336,egco2,20.06,,,,egco2,19.91
527505,egco2,19.07,,,,egco2,20.48
528685,egco2,20.06,,,,egco2,20.48
529867,egco2,20.2,,,,egco2,18.93
531049,egco2,20.2,,,,egco2,18.51
532230,egco2,20.2,,,,egco2,20.62
533410,egco2,21.32,,,,egco2,20.76
534592,egco2,20.2,,,,egco2,21.32
535773,egco2,20.76,,,,egco2,22.02
536954,egco2,21.32,,,,egco2,22.02
538135,egco2,22.3,,,,egco2,20.34
539318,egco2,21.74,,,,egco2,20.2
540497,egco2,22.86,,,,egco2,20.48
541683,egco2,23.01,,,,egco2,20.48
542860,egco2,23.57,,,,egco2,20.62
544043,egco2,26.66,,,,egco2,19.77
545222,egco2,24.83,,,,egco2,20.34
546405,egco2,26.24,,,,egco2,18.51
547585,egco2,26.8,,,,egco2,20.76
548767,egco2,27.36,,,,egco2,20.48
549948,egco2,28.2,,,,egco2,19.21
551130,egco2,29.05,,,,egco2,21.32
552318,egco2,29.61,,,,egco2,20.06
553492,egco2,29.61,,,,egco2,19.49
554673,egco2,29.89,,,,egco2,19.35
555855,egco2,30.87,,,,egco2,19.91
557035,egco2,30.17,,,,egco2,18.79
558218,egco2,29.75,,,,egco2,19.91
559398,egco2,29.47,,,,egco2,19.63
560580,egco2,29.61,,,,egco2,20.2
561761,egco2,29.89,,,,egco2,18.79
562954,egco2,28.62,,,,egco2,19.21
564123,egco2,27.64,,,,egco2,20.48
565303,egco2,27.22,,,,egco2,20.48
566486,egco2,26.94,,,,egco2,19.49
567667,egco2,25.96,,,,egco2,21.32
568848,egco2,25.39,,,,egco2,20.9
570029,egco2,24.27,,,,egco2,20.2
571211,egco2,24.83,,,,egco2,19.77
572391,egco2,23.99,,,,egco2,19.63
573574,egco2,24.41,,,,egco2,19.21
574753,egco2,23.15,,,,egco2,19.63
575936,egco2,23.71,,,,egco2,18.65
577117,egco2,21.6,,,,egco2,19.35
578302,egco2,21.74,,,,egco2,18.65
579479,egco2,22.02,,,,egco2,20.76
580662,egco2,22.3,,,,egco2,18.37
581841,egco2,22.3,,,,egco2,19.35
583024,egco2,21.88,,,,egco2,18.51
584204,egco2,21.74,,,,egco2,18.79
585387,egco2,21.18,,,,egco2,20.06
586567,egco2,21.74,,,,egco2,20.62
587749,egco2,21.04,,,,egco2,20.9
588938,egco2,22.72,,,,egco2,19.77
590112,egco2,20.9,,,,egco2,19.77
591292,egco2,21.6,,,,egco2,20.06
592475,egco2,21.74,,,,egco2,22.02
593654,egco2,20.48,,,,egco2,21.04
594837,egco2,21.74,,,,egco2,19.77
596018,egco2,21.32,,,,egco2,18.93
597197,egco2,21.32,,,,egco2,19.77
598380,egco2,21.6,,,,egco2,20.2
599573,egco2,21.46,,,,egco2,19.77
600742,egco2,21.32,,,,egco2,20.06
601923,egco2,21.32,,,,egco2,19.49
603106,egco2,22.16,,,,egco2,20.62
604286,egco2,20.2,,,,egco2,19.07
605468,egco2,21.32,,,,egco2,19.35
606648,egco2,22.16,,,,egco2,20.48
607831,egco2,21.04,,,,egco2,20.48
609011,egco2,21.6,,,,egco2,19.91
610193,egco2,20.2,,,,egco2,19.49
611374,egco2,20.48,,,,egco2,19.49
612555,egco2,21.6,,,,egco2,20.06
613736,egco2,21.6,,,,egco2,19.35
614922,egco2,21.32,,,,egco2,19.21
616098,egco2,21.88,,,,egco2,19.49
617281,egco2,21.32,,,,egco2,19.63
618462,egco2,22.16,,,,egco2,19.77
619643,egco2,21.32,,,,egco2,18.51
620824,egco2,21.18,,,,egco2,19.35
622007,egco2,20.62,,,,egco2,19.35
623186,egco2,20.76,,,,egco2,19.49
624367,egco2,20.06,,,,egco2,20.2
625558,egco2,20.76,,,,egco2,20.48
626729,egco2,20.62,,,,egco2,20.2
627912,egco2,20.62,,,,egco2,20.06
629092,egco2,20.06,,,,egco2,19.21
630275,egco2,20.62,,,,egco2,19.35
631454,egco2,20.34,,,,egco2,19.49
632637,egco2,20.9,,,,egco2,21.04
633817,egco2,20.62,,,,egco2,20.48
634999,egco2,20.62,,,,egco2,21.74
636193,egco2,19.35,,,,egco2,20.62
637362,egco2,19.21,,,,egco2,19.49
638542,egco2,19.35,,,,egco2,19.63
639725,egco2,19.91,,,,egco2,19.77
640907,egco2,18.79,,,,egco2,19.21
642087,egco2,19.21,,,,egco2,19.77
643267,egco2,20.2,,,,egco2,19.91
644450,egco2,20.62,,,,egco2,21.32
645630,egco2,19.07,,,,egco2,20.76
646812,egco2,19.07,,,,egco2,19.49
647993,egco2,19.49,,,,egco2,20.06
649176,egco2,20.2,,,,egco2,19.77
650355,egco2,20.62,,,,egco2,19.49
651542,egco2,19.91,,,,egco2,18.79
652718,egco2,19.07,,,,egco2,19.07
653900,egco2,20.34,,,,egco2,19.49
655081,egco2,20.9,,,,egco2,19.63
656263,egco2,20.06,,,,egco2,19.77
657443,egco2,21.6,,,,egco2,20.34
658626,egco2,20.62,,,,egco2,20.06
659806,egco2,21.32,,,,egco2,19.63
660986,egco2,20.2,,,,egco2,20.62
662177,egco2,20.76,,,,egco2,21.6
663351,egco2,19.49,,,,egco2,21.18
664531,egco2,20.48,,,,egco2,19.77
665711,egco2,21.32,,,,egco2,21.18
666894,egco2,19.21,,,,egco2,20.62
668073,egco2,20.62,,,,egco2,20.48
669256,egco2,20.06,,,,egco2,21.88
670437,egco2,20.2,,,,egco2,20.62
671619,egco2,20.06,,,,egco2,20.48
672813,egco2,19.07,,,,egco2,20.2
673981,egco2,19.21,,,,egco2,19.91
675162,egco2,20.06,,,,egco2,19.77
676344,egco2,19.77,,,,egco2,18.79
677526,egco2,19.21,,,,egco2,20.9
678707,egco2,19.77,,,,egco2,19.91
679886,egco2,18.79,,,,egco2,20.34
681069,egco2,18.93,,,,egco2,19.77
682250,egco2,21.04,,,,egco2,20.62
683431,egco2,20.06,,,,egco2,19.77
684612,egco2,19.49,,,,egco2,19.77
685794,egco2,20.48,,,,egco2,19.63
686974,egco2,19.07,,,,egco2,19.21
688160,egco2,20.48,,,,egco2,20.2
689337,egco2,19.49,,,,egco2,20.62
690520,egco2,19.91,,,,egco2,18.37
691699,egco2,20.2,,,,egco2,19.07
692882,egco2,20.9,,,,egco2,19.07
694062,egco2,20.76,,,,egco2,18.93
695244,egco2,21.04,,,,egco2,19.63
696425,egco2,19.91,,,,egco2,20.48
697608,egco2,19.21,,,,egco2,20.62
698796,egco2,19.63,,,,egco2,20.62
699970,egco2,21.46,,,,egco2,20.62
701150,egco2,20.9,,,,egco2,18.93
702332,egco2,20.62,,,,egco2,18.93
703513,egco2,20.76,,,,egco2,19.49
704695,egco2,19.63,,,,egco2,18.79
705875,egco2,20.62,,,,egco2,19.63
707058,egco2,21.6,,,,egco2,19.35
708238,egco2,20.48,,,,egco2,19.07
709431,egco2,19.35,,,,egco2,19.35
710600,egco2,20.06,,,,egco2,20.34
711781,egco2,19.77,,,,egco2,19.49
712963,egco2,19.77,,,,egco2,20.48
714144,egco2,19.49,,,,egco2,19.63
715326,egco2,18.79,,,,egco2,20.62
716506,egco2,18.79,,,,egco2,20.06
717688,egco2,19.49,,,,egco2,20.06
718868,egco2,20.06,,,,egco2,19.49
720051,egco2,19.77,,,,egco2,19.77
721230,egco2,20.06,,,,egco2,20.06
722413,egco2,19.77,,,,egco2,19.77
723594,egco2,20.2,,,,egco2,19.77
724780,egco2,19.91,,,,egco2,20.2
725956,egco2,19.35,,,,egco2,19.35
727139,egco2,19.63,,,,egco2,19.49
728318,egco2,19.63,,,,egco2,19.63
729501,egco2,19.77,,,,egco2,21.04
730681,egco2,20.06,,,,egco2,20.76
731864,egco2,19.35,,,,egco2,20.06
733043,egco2,19.21,,,,egco2,19.07
734226,egco2,20.48,,,,egco2,18.65
735415,egco2,20.48,,,,egco2,19.77
736588,egco2,20.62,,,,egco2,19.91
737769,egco2,20.76,,,,egco2,21.04
738952,egco2,20.62,,,,egco2,19.77
740131,egco2,20.48,,,,egco2,18.65
741314,egco2,20.76,,,,egco2,18.93
742494,egco2,19.49,,,,egco2,19.77
743676,egco2,19.77,,,,egco2,20.06
744857,egco2,20.62,,,,egco2,18.93
746050,egco2,20.2,,,,egco2,20.2
747219,egco2,18.79,,,,egco2,20.34
748402,egco2,19.77,,,,egco2,20.76
749582,egco2,19.77,,,,egco2,20.34
750765,egco2,20.06,,,,egco2,19.07
751944,egco2,19.77,,,,egco2,19.07
753127,egco2,19.77,,,,egco2,19.77
754308,egco2,19.63,,,,egco2,19.77
755487,egco2,20.06,,,,egco2,20.06
756670,egco2,18.93,,,,egco2,19.07
757850,egco2,19.91,,,,egco2,19.77
759032,egco2,18.23,,,,egco2,20.06
760213,egco2,20.06,,,,egco2,19.49
761399,egco2,18.65,,,,egco2,21.04
762575,egco2,20.76,,,,egco2,20.2
763758,egco2,19.77,,,,egco2,20.2
764938,egco2,21.04,,,,egco2,20.06
766120,egco2,20.06,,,,egco2,19.49
767300,egco2,21.04,,,,egco2,19.49
768483,egco2,21.32,,,,egco2,19.63
769664,egco2,23.29,,,,egco2,20.76
